Unnamed: 0,name,mapped_data
49335,alabama jefferson county united states,",Jefferson County,Alabama,United States"
49336,delaware sussex county united states,",Sussex County,Delaware,United States"
49337,alabama fayette county united states,",Fayette County,Alabama,United States"
49338,florida pasco county united states,",Pasco County,Florida,United States"
49339,florida lee county united states,",Lee County,Florida,United States"
49340,indiana dearborn county united states,",Dearborn County,Indiana,United States"
49341,indiana washington county united states,",Washington County,Indiana,United States"
49342,kansas rooks county united states,",Rooks County,Kansas,United States"
49343,kentucky mccracken county united states,",McCracken County,Kentucky,United States"
49344,louisiana east carroll parish united states,",East Carroll Parish,Louisiana,United States"
49345,louisiana bossier parish united states,",Bossier Parish,Louisiana,United States"
49346,maryland anne arundel county united states,",Anne Arundel County,Maryland,United States"
49347,ohio hamilton county united states,",Hamilton County,Ohio,United States"
49348,south carolina kershaw county united states,",Kershaw County,South Carolina,United States"
49349,alabama blount county united states,",Blount County,Alabama,United States"
49350,alabama elmore county united states,",Elmore County,Alabama,United States"
49351,texas hays county united states,",Hays County,Texas,United States"
49352,alabama marshall county united states,",Marshall County,Alabama,United States"
49353,alabama bibb county united states,",Bibb County,Alabama,United States"
49354,alabama escambia county united states,",Escambia County,Alabama,United States"
49355,alabama jackson county united states,",Jackson County,Alabama,United States"
49356,alabama shelby county united states,",Shelby County,Alabama,United States"
49357,alabama tuscaloosa county united states,",Tuscaloosa County,Alabama,United States"
49358,alabama pike county united states,",Pike County,Alabama,United States"
49359,alabama choctaw county united states,",Choctaw County,Alabama,United States"
49360,alabama calhoun county united states,",Calhoun County,Alabama,United States"
49361,alabama wilcox county united states,",Wilcox County,Alabama,United States"
49362,alabama tallapoosa county united states,",Tallapoosa County,Alabama,United States"
49363,alabama walker county united states,",Walker County,Alabama,United States"
49364,alabama pickens county united states,",Pickens County,Alabama,United States"
49365,alabama cherokee county united states,",Cherokee County,Alabama,United States"
49366,alabama washington county united states,",Washington County,Alabama,United States"
49367,alabama colbert county united states,",Colbert County,Alabama,United States"
49368,alabama talladega county united states,",Talladega County,Alabama,United States"
49369,alabama chilton county united states,",Chilton County,Alabama,United States"
49370,alabama barbour county united states,",Barbour County,Alabama,United States"
49371,alabama dekalb county united states,",DeKalb County,Alabama,United States"
49372,alabama houston county united states,",Houston County,Alabama,United States"
49373,alabama cullman county united states,",Cullman County,Alabama,United States"
49374,alabama dale county united states,",Dale County,Alabama,United States"
49375,alabama morgan county united states,",Morgan County,Alabama,United States"
49376,alabama marengo county united states,",Marengo County,Alabama,United States"
49377,alabama winston county united states,",Winston County,Alabama,United States"
49378,alabama lauderdale county united states,",Lauderdale County,Alabama,United States"
49379,alabama coffee county united states,",Coffee County,Alabama,United States"
49380,alabama greene county united states,",Greene County,Alabama,United States"
49381,alabama conecuh county united states,",Conecuh County,Alabama,United States"
49382,alabama covington county united states,",Covington County,Alabama,United States"
49383,alabama lowndes county united states,",Lowndes County,Alabama,United States"
49384,alabama monroe county united states,",Monroe County,Alabama,United States"
49385,alabama etowah county united states,",Etowah County,Alabama,United States"
49386,alabama geneva county united states,",Geneva County,Alabama,United States"
49387,alabama butler county united states,",Butler County,Alabama,United States"
49388,alabama coosa county united states,",Coosa County,Alabama,United States"
49389,alabama hale county united states,",Hale County,Alabama,United States"
49390,alabama clarke county united states,",Clarke County,Alabama,United States"
49391,alabama madison county united states,",Madison County,Alabama,United States"
49392,alabama henry county united states,",Henry County,Alabama,United States"
49393,alabama cleburne county united states,",Cleburne County,Alabama,United States"
49394,alabama chambers county united states,",Chambers County,Alabama,United States"
49395,alabama bullock county united states,",Bullock County,Alabama,United States"
49396,alabama russell county united states,",Russell County,Alabama,United States"
49397,alabama clay county united states,",Clay County,Alabama,United States"
49398,alabama sumter county united states,",Sumter County,Alabama,United States"
49399,alabama crenshaw county united states,",Crenshaw County,Alabama,United States"
49400,alabama autauga county united states,",Autauga County,Alabama,United States"
49401,alabama saint clair county united states,",Saint Clair County,Alabama,United States"
49402,alabama perry county united states,",Perry County,Alabama,United States"
49403,alabama lamar county united states,",Lamar County,Alabama,United States"
49404,alabama montgomery county united states,",Montgomery County,Alabama,United States"
49405,alabama lawrence county united states,",Lawrence County,Alabama,United States"
49406,alabama lee county united states,",Lee County,Alabama,United States"
49407,alabama franklin county united states,",Franklin County,Alabama,United States"
49408,alabama randolph county united states,",Randolph County,Alabama,United States"
49409,alabama dallas county united states,",Dallas County,Alabama,United States"
49410,alabama macon county united states,",Macon County,Alabama,United States"
49411,arkansas pulaski county united states,",Pulaski County,Arkansas,United States"
49412,arkansas crawford county united states,",Crawford County,Arkansas,United States"
49413,arkansas clark county united states,",Clark County,Arkansas,United States"
49414,arkansas desha county united states,",Desha County,Arkansas,United States"
49415,arkansas sharp county united states,",Sharp County,Arkansas,United States"
49416,arkansas little river county united states,",Little River County,Arkansas,United States"
49417,arkansas pope county united states,",Pope County,Arkansas,United States"
49418,arkansas woodruff county united states,",Woodruff County,Arkansas,United States"
49419,arkansas lonoke county united states,",Lonoke County,Arkansas,United States"
49420,arkansas white county united states,",White County,Arkansas,United States"
49421,arkansas sebastian county united states,",Sebastian County,Arkansas,United States"
49422,arkansas independence county united states,",Independence County,Arkansas,United States"
49423,arkansas craighead county united states,",Craighead County,Arkansas,United States"
49424,arkansas benton county united states,",Benton County,Arkansas,United States"
49425,arkansas saline county united states,",Saline County,Arkansas,United States"
49426,arkansas carroll county united states,",Carroll County,Arkansas,United States"
49427,arkansas mississippi county united states,",Mississippi County,Arkansas,United States"
49428,arkansas logan county united states,",Logan County,Arkansas,United States"
49429,arkansas monroe county united states,",Monroe County,Arkansas,United States"
49430,arkansas marion county united states,",Marion County,Arkansas,United States"
49431,arkansas izard county united states,",Izard County,Arkansas,United States"
49432,arkansas ouachita county united states,",Ouachita County,Arkansas,United States"
49433,arkansas franklin county united states,",Franklin County,Arkansas,United States"
49434,arkansas johnson county united states,",Johnson County,Arkansas,United States"
49435,arkansas van buren county united states,",Van Buren County,Arkansas,United States"
49436,arkansas faulkner county united states,",Faulkner County,Arkansas,United States"
49437,arkansas clay county united states,",Clay County,Arkansas,United States"
49438,arkansas ashley county united states,",Ashley County,Arkansas,United States"
49439,arkansas yell county united states,",Yell County,Arkansas,United States"
49440,arkansas sevier county united states,",Sevier County,Arkansas,United States"
49441,arkansas arkansas county united states,",Arkansas County,Arkansas,United States"
49442,arkansas chicot county united states,",Chicot County,Arkansas,United States"
49443,arkansas prairie county united states,",Prairie County,Arkansas,United States"
49444,arkansas jackson county united states,",Jackson County,Arkansas,United States"
49445,arkansas howard county united states,",Howard County,Arkansas,United States"
49446,arkansas crittenden county united states,",Crittenden County,Arkansas,United States"
49447,arkansas union county united states,",Union County,Arkansas,United States"
49448,arkansas washington county united states,",Washington County,Arkansas,United States"
49449,arkansas dallas county united states,",Dallas County,Arkansas,United States"
49450,arkansas saint francis county united states,",Saint Francis County,Arkansas,United States"
49451,arkansas baxter county united states,",Baxter County,Arkansas,United States"
49452,arkansas pike county united states,",Pike County,Arkansas,United States"
49453,arkansas calhoun county united states,",Calhoun County,Arkansas,United States"
49454,arkansas poinsett county united states,",Poinsett County,Arkansas,United States"
49455,arkansas boone county united states,",Boone County,Arkansas,United States"
49456,arkansas cleburne county united states,",Cleburne County,Arkansas,United States"
49457,arkansas phillips county united states,",Phillips County,Arkansas,United States"
49458,arkansas hempstead county united states,",Hempstead County,Arkansas,United States"
49459,arkansas garland county united states,",Garland County,Arkansas,United States"
49460,arkansas lawrence county united states,",Lawrence County,Arkansas,United States"
49461,arkansas madison county united states,",Madison County,Arkansas,United States"
49462,arkansas newton county united states,",Newton County,Arkansas,United States"
49463,arkansas lafayette county united states,",Lafayette County,Arkansas,United States"
49464,arkansas columbia county united states,",Columbia County,Arkansas,United States"
49465,arkansas hot spring county united states,",Hot Spring County,Arkansas,United States"
49466,arkansas lee county united states,",Lee County,Arkansas,United States"
49467,arkansas greene county united states,",Greene County,Arkansas,United States"
49468,arkansas searcy county united states,",Searcy County,Arkansas,United States"
49469,arkansas polk county united states,",Polk County,Arkansas,United States"
49470,arkansas drew county united states,",Drew County,Arkansas,United States"
49471,arkansas conway county united states,",Conway County,Arkansas,United States"
49472,arkansas montgomery county united states,",Montgomery County,Arkansas,United States"
49473,arkansas stone county united states,",Stone County,Arkansas,United States"
49474,arkansas cross county united states,",Cross County,Arkansas,United States"
49475,arkansas perry county united states,",Perry County,Arkansas,United States"
49476,arkansas jefferson county united states,",Jefferson County,Arkansas,United States"
49477,arkansas randolph county united states,",Randolph County,Arkansas,United States"
49478,arkansas nevada county united states,",Nevada County,Arkansas,United States"
49479,arkansas cleveland county united states,",Cleveland County,Arkansas,United States"
49480,arkansas fulton county united states,",Fulton County,Arkansas,United States"
49481,arkansas grant county united states,",Grant County,Arkansas,United States"
49482,arkansas lincoln county united states,",Lincoln County,Arkansas,United States"
49483,arkansas miller county united states,",Miller County,Arkansas,United States"
49484,arkansas scott county united states,",Scott County,Arkansas,United States"
49485,arkansas bradley county united states,",Bradley County,Arkansas,United States"
49486,"washington, d.c.   united states",", ,Washington, D.C.,United States"
49487,delaware new castle county united states,",New Castle County,Delaware,United States"
49488,delaware kent county united states,",Kent County,Delaware,United States"
49489,florida alachua county united states,",Alachua County,Florida,United States"
49490,florida miami-dade county united states,",Miami-Dade County,Florida,United States"
49491,florida seminole county united states,",Seminole County,Florida,United States"
