Unnamed: 0,name,mapped_data
17531,jeff davis county texas,",Jeff Davis County,Texas,United States"
17532,hudspeth county texas,",Hudspeth County,Texas,United States"
17533,pecos county texas,",Pecos County,Texas,United States"
17534,borden county texas,",Borden County,Texas,United States"
17535,glasscock county texas,",Glasscock County,Texas,United States"
17536,ector county texas,",Ector County,Texas,United States"
17537,tom green county texas,",Tom Green County,Texas,United States"
17538,king county texas,",King County,Texas,United States"
17539,hale county texas,",Hale County,Texas,United States"
17540,fisher county texas,",Fisher County,Texas,United States"
17541,deaf smith county texas,",Deaf Smith County,Texas,United States"
17542,kent county texas,",Kent County,Texas,United States"
17543,winkler county texas,",Winkler County,Texas,United States"
17544,dawson county texas,",Dawson County,Texas,United States"
17545,hockley county texas,",Hockley County,Texas,United States"
17546,presidio county texas,",Presidio County,Texas,United States"
17547,motley county texas,",Motley County,Texas,United States"
17548,upton county texas,",Upton County,Texas,United States"
17549,hall county texas,",Hall County,Texas,United States"
17550,loving county texas,",Loving County,Texas,United States"
17551,irion county texas,",Irion County,Texas,United States"
17552,roberts county texas,",Roberts County,Texas,United States"
17553,midland county texas,",Midland County,Texas,United States"
17554,ward county texas,",Ward County,Texas,United States"
17555,cochran county texas,",Cochran County,Texas,United States"
17556,bailey county texas,",Bailey County,Texas,United States"
17557,crockett county texas,",Crockett County,Texas,United States"
17558,cottle county texas,",Cottle County,Texas,United States"
17559,gray county texas,",Gray County,Texas,United States"
17560,carson county texas,",Carson County,Texas,United States"
17561,reeves county texas,",Reeves County,Texas,United States"
17562,ochiltree county texas,",Ochiltree County,Texas,United States"
17563,garza county texas,",Garza County,Texas,United States"
17564,coke county texas,",Coke County,Texas,United States"
17565,edwards county texas,",Edwards County,Texas,United States"
17566,nolan county texas,",Nolan County,Texas,United States"
17567,terrell county texas,",Terrell County,Texas,United States"
17568,gaines county texas,",Gaines County,Texas,United States"
17569,wheeler county texas,",Wheeler County,Texas,United States"
17570,briscoe county texas,",Briscoe County,Texas,United States"
17571,scurry county texas,",Scurry County,Texas,United States"
17572,sutton county texas,",Sutton County,Texas,United States"
17573,hansford county texas,",Hansford County,Texas,United States"
17574,martin county texas,",Martin County,Texas,United States"
17575,sterling county texas,",Sterling County,Texas,United States"
17576,sherman county texas,",Sherman County,Texas,United States"
17577,lynn county texas,",Lynn County,Texas,United States"
17578,swisher county texas,",Swisher County,Texas,United States"
17579,culberson county texas,",Culberson County,Texas,United States"
17580,oldham county texas,",Oldham County,Texas,United States"
17581,collingsworth county texas,",Collingsworth County,Texas,United States"
17582,sevier county utah,",Sevier County,Utah,United States"
17583,beaver county utah,",Beaver County,Utah,United States"
17584,san juan county utah,",San Juan County,Utah,United States"
17585,carbon county utah,",Carbon County,Utah,United States"
17586,emery county utah,",Emery County,Utah,United States"
17587,iron county utah,",Iron County,Utah,United States"
17588,millard county utah,",Millard County,Utah,United States"
17589,sanpete county utah,",Sanpete County,Utah,United States"
17590,washington county utah,",Washington County,Utah,United States"
17591,utah county utah,",Utah County,Utah,United States"
17592,piute county utah,",Piute County,Utah,United States"
17593,kane county utah,",Kane County,Utah,United States"
17594,wayne county utah,",Wayne County,Utah,United States"
17595,grand county utah,",Grand County,Utah,United States"
17596,garfield county utah,",Garfield County,Utah,United States"
17597,gray county kansas,",Gray County,Kansas,United States"
17598,yuma county colorado,",Yuma County,Colorado,United States"
17599,kootenai county idaho,",Kootenai County,Idaho,United States"
17600,juneau city and borough alaska,",Juneau City and Borough,Alaska,United States"
17601,golden valley county north dakota,",Golden Valley County,North Dakota,United States"
17602,ketchikan gateway borough alaska,",Ketchikan Gateway Borough,Alaska,United States"
17603,salt lake county utah,",Salt Lake County,Utah,United States"
17604,cache county utah,",Cache County,Utah,United States"
17605,king county washington,",King County,Washington,United States"
17606,annette island reserve alaska,",Annette Island Reserve,Alaska,United States"
17607,wrangell-petersburg census area alaska,",Wrangell-Petersburg Census Area,Alaska,United States"
17608,sitka city and borough alaska,",Sitka City and Borough,Alaska,United States"
17609,city and borough of wrangell alaska,",City and Borough of Wrangell,Alaska,United States"
17610,modoc county california,",Modoc County,California,United States"
17611,shasta county california,",Shasta County,California,United States"
17612,humboldt county california,",Humboldt County,California,United States"
17613,del norte county california,",Del Norte County,California,United States"
17614,siskiyou county california,",Siskiyou County,California,United States"
17615,trinity county california,",Trinity County,California,United States"
17616,lassen county california,",Lassen County,California,United States"
17617,washington county colorado,",Washington County,Colorado,United States"
17618,weld county colorado,",Weld County,Colorado,United States"
17619,larimer county colorado,",Larimer County,Colorado,United States"
17620,morgan county colorado,",Morgan County,Colorado,United States"
17621,moffat county colorado,",Moffat County,Colorado,United States"
17622,routt county colorado,",Routt County,Colorado,United States"
17623,phillips county colorado,",Phillips County,Colorado,United States"
17624,sedgwick county colorado,",Sedgwick County,Colorado,United States"
17625,rio blanco county colorado,",Rio Blanco County,Colorado,United States"
17626,logan county colorado,",Logan County,Colorado,United States"
17627,jackson county colorado,",Jackson County,Colorado,United States"
17628,bingham county idaho,",Bingham County,Idaho,United States"
17629,power county idaho,",Power County,Idaho,United States"
17630,bonneville county idaho,",Bonneville County,Idaho,United States"
17631,butte county idaho,",Butte County,Idaho,United States"
17632,fremont county idaho,",Fremont County,Idaho,United States"
17633,blaine county idaho,",Blaine County,Idaho,United States"
17634,ada county idaho,",Ada County,Idaho,United States"
17635,boundary county idaho,",Boundary County,Idaho,United States"
17636,twin falls county idaho,",Twin Falls County,Idaho,United States"
17637,cassia county idaho,",Cassia County,Idaho,United States"
17638,canyon county idaho,",Canyon County,Idaho,United States"
17639,valley county idaho,",Valley County,Idaho,United States"
17640,custer county idaho,",Custer County,Idaho,United States"
17641,bannock county idaho,",Bannock County,Idaho,United States"
17642,adams county idaho,",Adams County,Idaho,United States"
17643,teton county idaho,",Teton County,Idaho,United States"
17644,clark county idaho,",Clark County,Idaho,United States"
17645,gem county idaho,",Gem County,Idaho,United States"
17646,camas county idaho,",Camas County,Idaho,United States"
17647,payette county idaho,",Payette County,Idaho,United States"
17648,elmore county idaho,",Elmore County,Idaho,United States"
17649,gooding county idaho,",Gooding County,Idaho,United States"
17650,idaho county idaho,",Idaho County,Idaho,United States"
17651,minidoka county idaho,",Minidoka County,Idaho,United States"
17652,owyhee county idaho,",Owyhee County,Idaho,United States"
17653,boise county idaho,",Boise County,Idaho,United States"
17654,jerome county idaho,",Jerome County,Idaho,United States"
17655,lewis county idaho,",Lewis County,Idaho,United States"
17656,shoshone county idaho,",Shoshone County,Idaho,United States"
17657,nez perce county idaho,",Nez Perce County,Idaho,United States"
17658,oneida county idaho,",Oneida County,Idaho,United States"
17659,bear lake county idaho,",Bear Lake County,Idaho,United States"
17660,latah county idaho,",Latah County,Idaho,United States"
17661,clearwater county idaho,",Clearwater County,Idaho,United States"
17662,benewah county idaho,",Benewah County,Idaho,United States"
17663,bonner county idaho,",Bonner County,Idaho,United States"
17664,franklin county idaho,",Franklin County,Idaho,United States"
17665,madison county idaho,",Madison County,Idaho,United States"
17666,jefferson county idaho,",Jefferson County,Idaho,United States"
