Unnamed: 0,name,mapped_data
62549,barpali,"Barpali,Baragarh,Odisha,India"
62550,barnala,"Barnala,Barnala,Punjab,India"
62551,barmer,"Barmer,Barmer,Rajasthan,India"
62552,barkot,"Barkot,Uttarkashi,Uttarakhand,India"
62553,barki saria,"Barki Saria,Giridih,Jharkhand,India"
62554,barkhera,"Barkhera,Pilibhit,Uttar Pradesh,India"
62555,barka kana,"Barka Kana,Ramgarh,Jharkhand,India"
62556,barjora,"Barjora,Bankura,West Bengal,India"
62557,barjala,"Barjala,West Tripura,Tripura,India"
62558,bari sadri,"Bari Sadri,Chittaurgarh,Rajasthan,India"
62559,bariarpur,"Bariarpur,Munger,Bihar,India"
62560,barhiya,"Barhiya,Lakhisarai,Bihar,India"
62561,patamda,"patamda,Hazaribag,Jharkhand,India"
62562,barhi,"Barhi,Katni,Madhya Pradesh,India"
62563,barh,"Barh,Patna,Bihar,India"
62564,bargi,"Bargi,Jabalpur,Madhya Pradesh,India"
62565,barghat,"Barghat,Seoni,Madhya Pradesh,India"
62566,bargarh,"Bargarh,Baragarh,Odisha,India"
62567,barela,"Barela,Jabalpur,Madhya Pradesh,India"
62568,bareilly,"Bareilly,Bareilly,Uttar Pradesh,India"
62569,bardoli,"Bardoli,Surat,Gujarat,India"
62570,barddhaman,"Barddhaman,Barddhaman,West Bengal,India"
62571,bar bigha,"Bar Bigha,Sheikhpura,Bihar,India"
62572,baraut,"Baraut,Baghpat,Uttar Pradesh,India"
62573,barauli,"Barauli,Gopalganj,Bihar,India"
62574,baranagar,"Baranagar,North 24 Parganas,West Bengal,India"
62575,baramula,"Baramula,Baramula,Kashmir,India"
62576,baramati,"Baramati,Pune Division,Maharashtra,India"
62577,barakpur,"Barakpur,North 24 Parganas,West Bengal,India"
62578,bara bazar,"Bara Bazar,Kolkata,West Bengal,India"
62579,bapatla,"Bapatla,Guntur,Andhra Pradesh,India"
62580,banur,"Banur,Patiala,Punjab,India"
62581,bantval,"Bantval,Dakshina Kannada,Karnataka,India"
62582,bantva,"Bantva,Junagadh,Gujarat,India"
62583,banswara,"Banswara,Banswara,Rajasthan,India"
62584,banswada,"Banswada,Nizamabad District,Telangana,India"
62585,bansi,"Bansi,Siddharthangar,Uttar Pradesh,India"
62586,bansgaon,"Bansgaon,Gorakhpur,Uttar Pradesh,India"
62587,bansdih,"Bansdih, ,Bihar,India"
62588,bansbaria,"Bansbaria,Hugli,West Bengal,India"
62589,banposh,"Banposh,Sundargarh,Odisha,India"
62590,bannur,"Bannur,Mysore,Karnataka,India"
62591,banmankhi,"Banmankhi,Purnia,Bihar,India"
62592,bankura,"Bankura,Bankura,West Bengal,India"
62593,banki,"Banki,Cuttack,Odisha,India"
62594,banka,"Banka,Banka,Bihar,India"
62595,banihal,"Banihal,Ramban,Kashmir,India"
62596,bangarmau,"Bangarmau,Unnao,Uttar Pradesh,India"
62597,bangarapet,"Bangarapet,Kolar,Karnataka,India"
62598,banganapalle,"Banganapalle,Kurnool,Andhra Pradesh,India"
62599,bangalore,"Bangalore,Bangalore Urban,Karnataka,India"
62600,banga,"Banga,Shahid Bhagat Singh Nagar,Punjab,India"
62601,bandora,"Bandora,North Goa,Goa,India"
62602,bandipura,"Bandipura,Bandipore,Kashmir,India"
62603,bandikui,"Bandikui,Dausa,Rajasthan,India"
62604,banavar,"Banavar,Hassan,Karnataka,India"
62605,banat,"Banat,Muzaffarnagar,Uttar Pradesh,India"
62606,banapur,"Banapur,Khordha,Odisha,India"
62607,bamor kalan,"Bamor Kalan,Shivpuri,Madhya Pradesh,India"
62608,bamora,"Bamora,Sagar,Madhya Pradesh,India"
62609,bamnia,"Bamnia,Jhabua,Madhya Pradesh,India"
62610,bamboo flat,"Bamboo Flat, ,Andaman and Nicobar Islands,India"
62611,bambolim,"Bambolim,North Goa,Goa,India"
62612,balurghat,"Balurghat,Dakshin Dinajpur,West Bengal,India"
62613,balugaon,"Balugaon,Nayagarh District,Odisha,India"
62614,balrampur,"Balrampur,Balrampur,Uttar Pradesh,India"
62615,balotra,"Balotra,Barmer,Rajasthan,India"
62616,baloda bazar,"Baloda Bazar,Raipur,Chhattisgarh,India"
62617,baloda,"Baloda,Janjgir-Champa,Chhattisgarh,India"
62618,balod,"Balod,Durg,Chhattisgarh,India"
62619,ballalpur,"Ballalpur,Chandrapur,Maharashtra,India"
62620,balimela,"Balimela,Malkangiri,Odisha,India"
62621,bali chak,"Bali Chak,Paschim Medinipur,West Bengal,India"
62622,balasore,"Balasore,Baleshwar,Odisha,India"
62623,baldeogarh,"Baldeogarh,Tikamgarh,Madhya Pradesh,India"
62624,baldev,"Baldev,Mathura,Uttar Pradesh,India"
62625,balangir,"Balangir,Balangir,Odisha,India"
62626,balaghat,"Balaghat,Balaghat,Madhya Pradesh,India"
62627,balachor,"Balachor,Shahid Bhagat Singh Nagar,Punjab,India"
62628,bakswaho,"Bakswaho,Chhatarpur,Madhya Pradesh,India"
62629,bakreswar,"Bakreswar,Birbhum,West Bengal,India"
62630,bakloh,"Bakloh, ,Punjab,India"
62631,bakhtiyarpur,"Bakhtiyarpur,Patna,Bihar,India"
62632,bakewar,"Bakewar,Etawah,Uttar Pradesh,India"
62633,bakani,"Bakani,Jhalawar,Rajasthan,India"
62634,baj baj,"Baj Baj,South 24 Paraganas,West Bengal,India"
62635,baisi,"Baisi,Purnia,Bihar,India"
62636,bairagnia,"Bairagnia,Sitamarhi,Bihar,India"
62637,byndoor,"Byndoor,Udupi,Karnataka,India"
62638,bail hongal,"Bail Hongal,Belgaum,Karnataka,India"
62639,baikunthpur,"Baikunthpur,Koriya,Chhattisgarh,India"
62640,baikanthpur,"Baikanthpur,Rewa,Madhya Pradesh,India"
62641,baihar,"Baihar,Balaghat,Madhya Pradesh,India"
62642,baidyabati,"Baidyabati,Hugli,West Bengal,India"
62643,bahua,"Bahua,Fatehpur,Uttar Pradesh,India"
62644,bahsuma,"Bahsuma,Meerut,Uttar Pradesh,India"
62645,bahraich,"Bahraich,Bahraich,Uttar Pradesh,India"
62646,bahjoi,"Bahjoi,Moradabad,Uttar Pradesh,India"
62647,baheri,"Baheri,Bareilly,Uttar Pradesh,India"
62648,baharampur,"Baharampur,Murshidabad,West Bengal,India"
62649,bahadurgarh,"Bahadurgarh,Jhajjar,Haryana,India"
62650,bahadurganj,"Bahadurganj,Kishanganj,Bihar,India"
62651,bah,"Bah,Agra,Uttar Pradesh,India"
62652,bagula,"Bagula,Nadia,West Bengal,India"
62653,bagra,"Bagra,Dhanbad,Jharkhand,India"
62654,bagli,"Bagli,Dewas,Madhya Pradesh,India"
62655,baghpat,"Baghpat,Baghpat,Uttar Pradesh,India"
62656,baghdogra,"Baghdogra,Darjiling,West Bengal,India"
62657,bagha purana,"Bagha Purana,Moga,Punjab,India"
62658,bageshwar,"Bageshwar,Bageshwar,Uttarakhand,India"
62659,bagepalli,"Bagepalli,Chikkaballapur,Karnataka,India"
62660,bagasra,"Bagasra,Amreli,Gujarat,India"
62661,bagar,"Bagar,Jhunjhunun,Rajasthan,India"
62662,bagalkot,"Bagalkot,Bagalkot,Karnataka,India"
62663,badvel,"Badvel,Cuddapah,Andhra Pradesh,India"
62664,baduria,"Baduria,North 24 Parganas,West Bengal,India"
62665,badnawar,"Badnawar,Dhar,Madhya Pradesh,India"
62666,badlapur,"Badlapur,Thane,Maharashtra,India"
62667,badhni kalan,"Badhni Kalan,Moga,Punjab,India"
62668,badarwas,"Badarwas,Shivpuri,Madhya Pradesh,India"
62669,badarpur,"Badarpur,Hailakandi,Assam,India"
62670,badami,"Badami,Bagalkot,Karnataka,India"
62671,badagara,"Badagara,Kozhikode,Kerala,India"
62672,bada barabil,"Bada Barabil,Kendujhar,Odisha,India"
62673,bachhrawan,"Bachhrawan,Rae Bareli,Uttar Pradesh,India"
62674,bachhraon,"Bachhraon,Jyotiba Phule Nagar,Uttar Pradesh,India"
62675,babugarh,"Babugarh,Ghaziabad,Uttar Pradesh,India"
62676,babrala,"Babrala,Budaun,Uttar Pradesh,India"
62677,babra,"Babra,Amreli,Gujarat,India"
62678,babina,"Babina,Jhansi,Uttar Pradesh,India"
62679,baberu,"Baberu,Banda,Uttar Pradesh,India"
62680,babai,"Babai,Hoshangabad,Madhya Pradesh,India"
62681,azamgarh,"Azamgarh,Azamgarh,Uttar Pradesh,India"
62682,ayyampettai,"Ayyampettai,Thanjavur,Tamil Nadu,India"
62683,ayodhya,"Ayodhya,Faizabad,Uttar Pradesh,India"
62684,ayakudi,"Ayakudi,Dindigul,Tamil Nadu,India"
62685,awantipur,"Awantipur,Pulwama,Kashmir,India"
62686,avanigadda,"Avanigadda,Krishna,Andhra Pradesh,India"
62687,avinashi,"Avinashi,Tiruppur,Tamil Nadu,India"
62688,avadi,"Avadi,Kancheepuram,Tamil Nadu,India"
62689,ausa,"Ausa,Latur,Maharashtra,India"
62690,auras,"Auras,Unnao,Uttar Pradesh,India"
62691,auraiya,"Auraiya,Auraiya,Uttar Pradesh,India"
62692,aurad,"Aurad,Bidar,Karnataka,India"
62693,attur,"Attur,Salem,Tamil Nadu,India"
62694,attingal,"Attingal,Thiruvananthapuram,Kerala,India"
62695,attili,"Attili,West Godavari,Andhra Pradesh,India"
62696,attayyampatti,"Attayyampatti,Salem,Tamil Nadu,India"
62697,atraulia,"Atraulia,Azamgarh,Uttar Pradesh,India"
62698,atrauli,"Atrauli,Aligarh,Uttar Pradesh,India"
62699,atmakur,"Atmakur,Kurnool,Andhra Pradesh,India"
62700,adirampattinam,"Adirampattinam,Thanjavur,Tamil Nadu,India"
62701,athni,"Athni,Belgaum,Karnataka,India"
62702,athagarh,"Athagarh,Cuttack,Odisha,India"
62703,ateli mandi,"Ateli Mandi,Mahendragarh,Haryana,India"
62704,atarra buzurg,"Atarra Buzurg,Banda,Uttar Pradesh,India"
62705,asind,"Asind,Bhilwara,Rajasthan,India"
62706,asika,"Asika,Ganjam,Odisha,India"
62707,asifabad,"Asifabad,Adilabad,Telangana,India"
62708,ashti,"Ashti,Jalna,Maharashtra,India"
62709,ashoknagar,"Ashoknagar,Ashoknagar,Madhya Pradesh,India"
62710,asarganj,"Asarganj,Munger,Bihar,India"
62711,asansol,"Asansol,Barddhaman,West Bengal,India"
62712,asandh,"Asandh,Karnal,Haryana,India"
62713,arvi,"Arvi,Wardha,Maharashtra,India"
62714,aruppukkottai,"Aruppukkottai,Virudhunagar,Tamil Nadu,India"
62715,arumuganeri,"Arumuganeri,Thoothukkudi,Tamil Nadu,India"
62716,arumbavur,"Arumbavur,Perambalur,Tamil Nadu,India"
62717,arukutti,"Arukutti,Alappuzha,Kerala,India"
62718,arsikere,"Arsikere,Hassan,Karnataka,India"
62719,arnia,"Arnia,Jammu,Kashmir,India"
62720,arki,"Arki,Solan,Himachal Pradesh,India"
62721,arkalgud,"Arkalgud,Hassan,Karnataka,India"
62722,ariyalur,"Ariyalur,Ariyalur,Tamil Nadu,India"
62723,arimalam,"Arimalam,Pudukkottai,Tamil Nadu,India"
62724,arcot,"Arcot,Vellore,Tamil Nadu,India"
62725,aravankadu,"Aravankadu,Nilgiri,Tamil Nadu,India"
62726,araria,"Araria,Araria,Bihar,India"
62727,arantangi,"Arantangi,Pudukkottai,Tamil Nadu,India"
62728,arangaon,"Arangaon,Ahmadnagar,Maharashtra,India"
62729,arang,"Arang,Raipur,Chhattisgarh,India"
62730,arambol,"Arambol,North Goa,Goa,India"
62731,arambagh,"Arambagh,Hugli,West Bengal,India"
62732,arakkonam,"Arakkonam,Vellore,Tamil Nadu,India"
62733,ara,"Ara,Bhojpur,Bihar,India"
62734,aonla,"Aonla,Bareilly,Uttar Pradesh,India"
62735,anupshahr,"Anupshahr,Bulandshahr,Uttar Pradesh,India"
62736,anuppur,"Anuppur,Anuppur,Madhya Pradesh,India"
62737,anupgarh,"Anupgarh,Ganganagar,Rajasthan,India"
62738,antri,"Antri,Gwalior,Madhya Pradesh,India"
62739,anta,"Anta,Baran,Rajasthan,India"
62740,anshing,"Anshing,Washim,Maharashtra,India"
62741,annur,"Annur,Coimbatore,Tamil Nadu,India"
62742,annigeri,"Annigeri,Dharwad,Karnataka,India"
62743,annavasal,"Annavasal,Pudukkottai,Tamil Nadu,India"
62744,annamalainagar,"Annamalainagar,Cuddalore,Tamil Nadu,India"
62745,ankola,"Ankola,Uttar Kannada,Karnataka,India"
62746,ankleshwar,"Ankleshwar,Bharuch,Gujarat,India"
62747,anjar,"Anjar,Kachchh,Gujarat,India"
62748,anjangaon,"Anjangaon,Amravati Division,Maharashtra,India"
62749,anjad,"Anjad,Barwani,Madhya Pradesh,India"
62750,angul,"Angul,Angul District,Odisha,India"
62751,angamali,"Angamali,Ernakulam,Kerala,India"
62752,anekal,"Anekal,Bangalore Urban,Karnataka,India"
62753,andol,"Andol,Medak,Telangana,India"
62754,anthiyur,"Anthiyur,Erode,Tamil Nadu,India"
62755,andippatti,"Andippatti,Theni,Tamil Nadu,India"
62756,anantnag,"Anantnag,Anantnag,Kashmir,India"
62757,anantapur,"Anantapur,Anantapur,Andhra Pradesh,India"
62758,anandpur sahib,"Anandpur Sahib,Rupnagar,Punjab,India"
62759,anandnagar,"Anandnagar,Maharajganj,Uttar Pradesh,India"
62760,anand,"Anand,Anand,Gujarat,India"
62761,anakapalle,"Anakapalle,Vishakhapatnam,Andhra Pradesh,India"
62762,anaimalai,"Anaimalai,Coimbatore,Tamil Nadu,India"
62763,amudalavalasa,"Amudalavalasa,Srikakulam,Andhra Pradesh,India"
62764,amta,"Amta,Haora,West Bengal,India"
62765,amroli,"Amroli,Surat,Gujarat,India"
62766,amroha,"Amroha,Jyotiba Phule Nagar,Uttar Pradesh,India"
62767,amritsar,"Amritsar,Amritsar,Punjab,India"
62768,amreli,"Amreli,Amreli,Gujarat,India"
62769,amravati,"Amravati,Amravati Division,Maharashtra,India"
62770,amod,"Amod,Bharuch,Gujarat,India"
62771,amloh,"Amloh,Fatehgarh Sahib,Punjab,India"
62772,amlagora,"Amlagora,Paschim Medinipur,West Bengal,India"
62773,amla,"Amla,Betul,Madhya Pradesh,India"
62774,amguri,"Amguri,Sibsagar,Assam,India"
62775,amet,"Amet,Rajsamand,Rajasthan,India"
62776,ambur,"Ambur,Vellore,Tamil Nadu,India"
62777,ambikapur,"Ambikapur,Surguja,Chhattisgarh,India"
62778,ambattur,"Ambattur,Thiruvallur,Tamil Nadu,India"
62779,ambasamudram,"Ambasamudram,Tirunelveli Kattabo,Tamil Nadu,India"
62780,ambasa,"Ambasa,Dhalai,Tripura,India"
62781,ambala,"Ambala,Ambala,Haryana,India"
62782,ambajogai,"Ambajogai,Bid,Maharashtra,India"
62783,ambahta,"Ambahta,Saharanpur,Uttar Pradesh,India"
62784,ambah,"Ambah,Morena,Madhya Pradesh,India"
62785,ambagarh chauki,"Ambagarh Chauki,Raj Nandgaon,Chhattisgarh,India"
62786,ambad,"Ambad,Jalna,Maharashtra,India"
62787,amarwara,"Amarwara,Chhindwara,Madhya Pradesh,India"
62788,amarpatan,"Amarpatan,Satna,Madhya Pradesh,India"
62789,amarnath,"Amarnath,Thane,Maharashtra,India"
62790,amarkantak,"Amarkantak,Anuppur,Madhya Pradesh,India"
62791,amanpur,"Amanpur,Kanshiram Nagar,Uttar Pradesh,India"
62792,amanganj,"Amanganj,Panna,Madhya Pradesh,India"
62793,amalner,"Amalner,Jalgaon,Maharashtra,India"
62794,amalapuram,"Amalapuram,East Godavari,Andhra Pradesh,India"
62795,alwar tirunagari,"Alwar Tirunagari,Thoothukkudi,Tamil Nadu,India"
62796,alwar,"Alwar,Alwar,Rajasthan,India"
62797,alur,"Alur,Hassan,Karnataka,India"
62798,alot,"Alot,Ratlam,Madhya Pradesh,India"
62799,along,"Along,West Siang,Arunachal Pradesh,India"
62800,alnavar,"Alnavar,Dharwad,Karnataka,India"
62801,almora,"Almora,Almora,Uttarakhand,India"
62802,alleppey,"Alleppey,Alappuzha,Kerala,India"
62803,allapalli,"Allapalli,Gadchiroli,Maharashtra,India"
62804,allahganj,"Allahganj,Shahjahanpur,Uttar Pradesh,India"
62805,allahabad,"Allahabad,Allahabad,Uttar Pradesh,India"
62806,aligarh,"Aligarh,Aligarh,Uttar Pradesh,India"
62807,aliganj,"Aliganj,Etah,Uttar Pradesh,India"
62808,alibag,"Alibag,Raigarh,Maharashtra,India"
62809,aldona,"Aldona,North Goa,Goa,India"
62810,alawalpur,"Alawalpur,Jalandhar,Punjab,India"
62811,alappakkam,"Alappakkam,Cuddalore,Tamil Nadu,India"
62812,alangulam,"Alangulam,Tirunelveli Kattabo,Tamil Nadu,India"
62813,alangudi,"Alangudi,Pudukkottai,Tamil Nadu,India"
62814,alangayam,"Alangayam,Vellore,Tamil Nadu,India"
62815,alanganallur,"Alanganallur,Madurai,Tamil Nadu,India"
62816,alandur,"Alandur,Kancheepuram,Tamil Nadu,India"
62817,alandi,"Alandi,Pune Division,Maharashtra,India"
62818,aland,"Aland,Gulbarga,Karnataka,India"
62819,alagapuram,"Alagapuram,Villupuram,Tamil Nadu,India"
62820,akot,"Akot,Akola,Maharashtra,India"
62821,akola,"Akola,Akola,Maharashtra,India"
62822,akodia,"Akodia,Shajapur,Madhya Pradesh,India"
62823,aklera,"Aklera,Jhalawar,Rajasthan,India"
62824,akividu,"Akividu,West Godavari,Andhra Pradesh,India"
62825,akhnur,"Akhnur,Jammu,Kashmir,India"
62826,akaltara,"Akaltara,Janjgir-Champa,Chhattisgarh,India"
62827,akalkot,"Akalkot,Solapur,Maharashtra,India"
62828,akalgarh,"Akalgarh,Sangrur,Punjab,India"
62829,ajra,"Ajra,Kolhapur,Maharashtra,India"
62830,ajnala,"Ajnala,Amritsar,Punjab,India"
62831,ajmer,"Ajmer,Ajmer,Rajasthan,India"
62832,ajjampur,"Ajjampur,Chikmagalur,Karnataka,India"
62833,ajaigarh,"Ajaigarh,Panna,Madhya Pradesh,India"
62834,aizawl,"Aizawl,Aizawl,Mizoram,India"
62835,ahwa,"Ahwa,The Dangs,Gujarat,India"
62836,ahraura,"Ahraura,Mirzapur,Uttar Pradesh,India"
62837,ahmadnagar,"Ahmadnagar,Ahmadnagar,Maharashtra,India"
62838,ahmedabad,"Ahmedabad,Ahmadabad,Gujarat,India"
62839,ahiri,"Ahiri,Gadchiroli,Maharashtra,India"
62840,agra,"Agra,Agra,Uttar Pradesh,India"
62841,agartala,"Agartala,West Tripura,Tripura,India"
62842,agar,"Agar,Shajapur,Madhya Pradesh,India"
62843,afzalpur,"Afzalpur,Gulbarga,Karnataka,India"
62844,afzalgarh,"Afzalgarh,Bijnor,Uttar Pradesh,India"
62845,aduthurai,"Aduthurai,Thanjavur,Tamil Nadu,India"
62846,adur,"Adur,Pattanamtitta,Kerala,India"
62847,adoni,"Adoni,Kurnool,Andhra Pradesh,India"
62848,adilabad,"Adilabad,Adilabad,Telangana,India"
62849,addanki,"Addanki,Prakasam,Andhra Pradesh,India"
62850,adalaj,"Adalaj,Gandhinagar,Gujarat,India"
62851,achhnera,"Achhnera,Agra,Uttar Pradesh,India"
62852,achalpur,"Achalpur,Amravati Division,Maharashtra,India"
62853,abu road,"Abu Road,Sirohi,Rajasthan,India"
62854,abohar,"Abohar,Ferozepur,Punjab,India"
62855,abiramam,"Abiramam,Ramanathapuram,Tamil Nadu,India"
62856,abhayapuri,"Abhayapuri,Bongaigaon,Assam,India"
62857,contai,"Contai,Purba Medinipur,West Bengal,India"
62858,haldia,"Haldia,Purba Medinipur,West Bengal,India"
62859,srirampur,"Srirampur,Hugli,West Bengal,India"
62860,ramchandrapur,"Ramchandrapur,North 24 Parganas,West Bengal,India"
62861,bagnan,"Bagnan,Hugli,West Bengal,India"
62862,sankarpur,"Sankarpur,North 24 Parganas,West Bengal,India"
62863,begampur,"Begampur,Hugli,West Bengal,India"
62864,bhandardaha,"Bhandardaha,Haora,West Bengal,India"
62865,dumjor,"Dumjor,Haora,West Bengal,India"
62866,krishnapur,"Krishnapur,Hugli,West Bengal,India"
62867,bankra,"Bankra,Haora,West Bengal,India"
62868,chakapara,"Chakapara,Haora,West Bengal,India"
62869,mahiari,"Mahiari,Haora,West Bengal,India"
62870,masila,"Masila,Haora,West Bengal,India"
62871,dhulagari,"Dhulagari,Haora,West Bengal,India"
62872,panchla,"Panchla,Haora,West Bengal,India"
62873,sahapur,"Sahapur,Haora,West Bengal,India"
62874,raghudebbati,"Raghudebbati,Haora,West Bengal,India"
62875,gobindapur,"Gobindapur,Haora,West Bengal,India"
62876,nangi,"Nangi,South 24 Paraganas,West Bengal,India"
62877,pujali,"Pujali,South 24 Paraganas,West Bengal,India"
62878,amtala,"Amtala,South 24 Paraganas,West Bengal,India"
62879,bawali,"Bawali,South 24 Paraganas,West Bengal,India"
62880,jafarpur,"Jafarpur,South 24 Paraganas,West Bengal,India"
62881,serpur,"Serpur,South 24 Paraganas,West Bengal,India"
62882,monoharpur,"Monoharpur,Purba Medinipur,West Bengal,India"
62883,solap,"Solap,Purba Medinipur,West Bengal,India"
62884,harindanga,"Harindanga,South 24 Paraganas,West Bengal,India"
62885,gurdaha,"Gurdaha,North 24 Parganas,West Bengal,India"
62886,ula,"Ula,North 24 Parganas,West Bengal,India"
62887,raypur,"Raypur,South 24 Paraganas,West Bengal,India"
62888,nabagram,"Nabagram,South 24 Paraganas,West Bengal,India"
62889,soyibug,"Soyibug,Baramula,Kashmir,India"
62890,jaurian,"Jaurian,Jammu,Kashmir,India"
62891,kheri sampla,"Kheri Sampla,Rohtak,Haryana,India"
62892,gho manhasan,"Gho Manhasan,Samba,Kashmir,India"
62893,chhutmalpur,"Chhutmalpur,Saharanpur,Uttar Pradesh,India"
62894,borkhera,"Borkhera,Bundi,Rajasthan,India"
62895,singapur,"Singapur,Rangareddi,Telangana,India"
62896,ghatkesar,"Ghatkesar,Rangareddi,Telangana,India"
62897,vijayapura,"Vijayapura,Bangalore Rural,Karnataka,India"
62898,adampur,"Adampur,Jalandhar,Punjab,India"
62899,chinnasekkadu,"Chinnasekkadu,Thiruvallur,Tamil Nadu,India"
62900,porur,"Porur,Thiruvallur,Tamil Nadu,India"
62901,manappakkam,"Manappakkam,Kancheepuram,Tamil Nadu,India"
62902,madipakkam,"Madipakkam,Kancheepuram,Tamil Nadu,India"
62903,perungudi,"Perungudi,Kancheepuram,Tamil Nadu,India"
62904,vengavasal,"Vengavasal,Kancheepuram,Tamil Nadu,India"
62905,nandambakkam,"Nandambakkam,Kancheepuram,Tamil Nadu,India"
62906,madambakkam,"Madambakkam,Kancheepuram,Tamil Nadu,India"
62907,vellanur,"Vellanur,Thiruvallur,Tamil Nadu,India"
62908,kupwara,"Kupwara, ,Kashmir,India"
62909,powai,"Powai,Mumbai Suburban,Maharashtra,India"
62910,navi mumbai,"Navi Mumbai,Thane,Maharashtra,India"
62911,auroville,"Auroville,Villupuram,Tamil Nadu,India"
62912,puttaparthi,"Puttaparthi,Anantapur,Andhra Pradesh,India"
62913,canacona,"Canacona, ,Karnataka,India"
62914,abhaneri,"Abhaneri,Dausa,Rajasthan,India"
62915,chowari,"Chowari,Chamba,Himachal Pradesh,India"
62916,murudeshwara,"Murudeshwara, ,Karnataka,India"
62917,shivaji nagar,"Shivaji Nagar,Pune Division,Maharashtra,India"
62918,greater noida,"Greater Noida,Gautam Buddha Nagar,Uttar Pradesh,India"
62919,mohali,"Mohali,Ajitgarh,Punjab,India"
62920,banbasa,"Banbasa, ,Uttar Pradesh,India"
62921,vadlamuru,"vadlamuru,East Godavari,Andhra Pradesh,India"
62922,pithampur,"Pithampur,Indore,Madhya Pradesh,India"
62923,barbil,"Barbil,Kendujhar,Odisha,India"
62924,airoli,"Airoli,Thane,Maharashtra,India"
62925,kotkapura,"Kotkapura,Faridkot,Punjab,India"
62926,muvattupuzha,"Muvattupuzha,Ernakulam,Kerala,India"
62927,perumbavoor,"Perumbavoor,Ernakulam,Kerala,India"
62928,vapi,"Vapi,Valsad,Gujarat,India"
62929,baddi,"Baddi,Solan,Himachal Pradesh,India"
62930,noida,"Noida,Gautam Buddha Nagar,Uttar Pradesh,India"
62931,bhiwadi,"Bhiwadi,Alwar,Rajasthan,India"
62932,parwanoo,"Parwanoo,Solan,Himachal Pradesh,India"
62933,jorethang,"Jorethang, ,Sikkim,India"
62934,mandideep,"Mandideep,Raisen,Madhya Pradesh,India"
62935,singrauli,"Singrauli,Singrauli,Madhya Pradesh,India"
62936,edakkulam,"Edakkulam,Thrissur District,Kerala,India"
62937,avanoor,"Avanoor,Thrissur District,Kerala,India"
62938,birpara,"Birpara,Jalpaiguri,West Bengal,India"
62939,jaigaon,"Jaigaon,Jalpaiguri,West Bengal,India"
62940,palackattumala,"Palackattumala,Kottayam,Kerala,India"
62941,periyapattinam,"Periyapattinam,Ramanathapuram,Tamil Nadu,India"
62942,pitampura,"Pitampura,North West Delhi,NCT,India"
62943,vagator,"Vagator,North Goa,Goa,India"
62944,akkarampalle,"Akkarampalle,Chittoor,Andhra Pradesh,India"
62945,bellampalli,"Bellampalli,Adilabad,Telangana,India"
62946,chemmumiahpet,"Chemmumiahpet,Prakasam,Andhra Pradesh,India"
62947,gaddi annaram,"Gaddi Annaram,Rangareddi,Telangana,India"
62948,dasnapur,"Dasnapur,Adilabad,Telangana,India"
62949,kanuru,"Kanuru,Krishna,Andhra Pradesh,India"
62950,lal bahadur nagar,"Lal Bahadur Nagar,Rangareddi,Telangana,India"
62951,malkajgiri,"Malkajgiri,Hyderabad,Telangana,India"
62952,mandamarri,"Mandamarri,Adilabad,Telangana,India"
62953,chinnachowk,"Chinnachowk,Cuddapah,Andhra Pradesh,India"
62954,kyathampalle,"Kyathampalle,Adilabad,Telangana,India"
62955,gajuwaka,"Gajuwaka,Vishakhapatnam,Andhra Pradesh,India"
62956,manuguru,"Manuguru,Khammam,Telangana,India"
62957,kalyandurg,"Kalyandurg,Anantapur,Andhra Pradesh,India"
62958,ponnur,"Ponnur,Guntur,Andhra Pradesh,India"
62959,quthbullapur,"Quthbullapur,Rangareddi,Telangana,India"
62960,ramanayyapeta,"Ramanayyapeta,East Godavari,Andhra Pradesh,India"
62961,palwancha,"Palwancha,Khammam,Telangana,India"
62962,barpeta road,"Barpeta Road,Barpeta,Assam,India"
62963,sathupalli,"Sathupalli,Khammam,Telangana,India"
62964,yanamalakuduru,"Yanamalakuduru,Krishna,Andhra Pradesh,India"
62965,marigaon,"Marigaon,Morigaon,Assam,India"
62966,naharlagun,"Naharlagun,Papum Pare,Arunachal Pradesh,India"
62967,serilingampalle,"Serilingampalle,Medak,Telangana,India"
62968,silapathar,"Silapathar,Karbi Anglong,Assam,India"
62969,sarupathar,"Sarupathar,Karbi Anglong,Assam,India"
62970,lumding railway colony,"Lumding Railway Colony,Nagaon,Assam,India"
62971,aistala,"Aistala,Nadia,West Bengal,India"
62972,ashoknagar kalyangarh,"Ashoknagar Kalyangarh,North 24 Parganas,West Bengal,India"
