Unnamed: 0,name,mapped_data
3968,east riding of yorkshire united kingdom,",East Riding of Yorkshire,England,United Kingdom"
3969,north east lincolnshire united kingdom,",North East Lincolnshire,England,United Kingdom"
3970,surrey united kingdom,",Surrey,England,United Kingdom"
3971,milton keynes united kingdom,",Milton Keynes,England,United Kingdom"
3972,central bedfordshire united kingdom,",Central Bedfordshire,England,United Kingdom"
3973,peterborough united kingdom,",Peterborough,England,United Kingdom"
3974,pembrokeshire united kingdom,",Pembrokeshire,Wales,United Kingdom"
3975,north lanarkshire united kingdom,",North Lanarkshire,Scotland,United Kingdom"
3976,derbyshire united kingdom,",Derbyshire,England,United Kingdom"
3977,warrington united kingdom,",Warrington,England,United Kingdom"
3978,north yorkshire united kingdom,",North Yorkshire,England,United Kingdom"
3979,west berkshire united kingdom,",West Berkshire,England,United Kingdom"
3980,buckinghamshire united kingdom,",Buckinghamshire,England,United Kingdom"
3981,cheshire west and chester united kingdom,",Cheshire West and Chester,England,United Kingdom"
3982,district of rutland united kingdom,",District of Rutland,England,United Kingdom"
3983,royal borough of windsor and maidenhead united kingdom,",Royal Borough of Windsor and Maidenhead,England,United Kingdom"
3984,hampshire united kingdom,",Hampshire,England,United Kingdom"
3985,bradford united kingdom,",Bradford,England,United Kingdom"
3986,cheshire east united kingdom,",Cheshire East,England,United Kingdom"
3987,walsall united kingdom,",Walsall,England,United Kingdom"
3988,borough of wigan united kingdom,",Borough of Wigan,England,United Kingdom"
3989,borough of halton united kingdom,",Borough of Halton,England,United Kingdom"
3990,highland united kingdom,",Highland,Scotland,United Kingdom"
3991,vale of glamorgan united kingdom,",Vale of Glamorgan,Wales,United Kingdom"
3992,lancashire united kingdom,",Lancashire,England,United Kingdom"
3993,staffordshire united kingdom,",Staffordshire,England,United Kingdom"
3994,borough of north tyneside united kingdom,",Borough of North Tyneside,England,United Kingdom"
3995,carmarthenshire united kingdom,",Carmarthenshire,Wales,United Kingdom"
3996,county of flintshire united kingdom,",County of Flintshire,Wales,United Kingdom"
3997,aberdeenshire united kingdom,",Aberdeenshire,Scotland,United Kingdom"
3998,carrickfergus district united kingdom,",Carrickfergus District,Northern Ireland,United Kingdom"
3999,borough of bury united kingdom,",Borough of Bury,England,United Kingdom"
4000,bath and north east somerset united kingdom,",Bath and North East Somerset,England,United Kingdom"
4001,west lothian united kingdom,",West Lothian,Scotland,United Kingdom"
4002,south tyneside united kingdom,",South Tyneside,England,United Kingdom"
4003,gateshead united kingdom,",Gateshead,England,United Kingdom"
4004,hertfordshire united kingdom,",Hertfordshire,England,United Kingdom"
4005,the scottish borders united kingdom,",The Scottish Borders,Scotland,United Kingdom"
4006,metropolitan borough of wirral united kingdom,",Metropolitan Borough of Wirral,England,United Kingdom"
4007,north ayrshire united kingdom,",North Ayrshire,Scotland,United Kingdom"
4008,borough of bolton united kingdom,",Borough of Bolton,England,United Kingdom"
4009,sandwell united kingdom,",Sandwell,England,United Kingdom"
4010,cornwall united kingdom,",Cornwall,England,United Kingdom"
4011,inverclyde united kingdom,",Inverclyde,Scotland,United Kingdom"
4012,norfolk united kingdom,",Norfolk,England,United Kingdom"
4013,telford and wrekin united kingdom,",Telford and Wrekin,England,United Kingdom"
4014,northamptonshire united kingdom,",Northamptonshire,England,United Kingdom"
4015,sunderland united kingdom,",Sunderland,England,United Kingdom"
4016,down district united kingdom,",Down District,Northern Ireland,United Kingdom"
4017,  united kingdom,", ,Northern Ireland,United Kingdom"
4018,bracknell forest united kingdom,",Bracknell Forest,England,United Kingdom"
4019,borough of rochdale united kingdom,",Borough of Rochdale,England,United Kingdom"
4020,darlington united kingdom,",Darlington,England,United Kingdom"
4021,city and borough of salford united kingdom,",City and Borough of Salford,England,United Kingdom"
4022,east sussex united kingdom,",East Sussex,England,United Kingdom"
4023,blaenau gwent united kingdom,",Blaenau Gwent,Wales,United Kingdom"
4024,anglesey united kingdom,",Anglesey,Wales,United Kingdom"
4025,monmouthshire united kingdom,",Monmouthshire,Wales,United Kingdom"
4026,trafford united kingdom,",Trafford,England,United Kingdom"
4027,south lanarkshire united kingdom,",South Lanarkshire,Scotland,United Kingdom"
4028,south ayrshire united kingdom,",South Ayrshire,Scotland,United Kingdom"
4029,rhondda cynon taf united kingdom,",Rhondda Cynon Taf,Wales,United Kingdom"
4030,merthyr tydfil county borough united kingdom,",Merthyr Tydfil County Borough,Wales,United Kingdom"
4031,denbighshire united kingdom,",Denbighshire,Wales,United Kingdom"
4032,gwynedd united kingdom,",Gwynedd,Wales,United Kingdom"
4033,east lothian united kingdom,",East Lothian,Scotland,United Kingdom"
4034,fife united kingdom,",Fife,Scotland,United Kingdom"
4035,borough of torbay united kingdom,",Borough of Torbay,England,United Kingdom"
4036,calderdale united kingdom,",Calderdale,England,United Kingdom"
4037,clackmannanshire united kingdom,",Clackmannanshire,Scotland,United Kingdom"
4038,borough of thurrock united kingdom,",Borough of Thurrock,England,United Kingdom"
4039,doncaster united kingdom,",Doncaster,England,United Kingdom"
4040,sefton united kingdom,",Sefton,England,United Kingdom"
4041,dumfries and galloway united kingdom,",Dumfries and Galloway,Scotland,United Kingdom"
4042,redcar and cleveland united kingdom,",Redcar and Cleveland,England,United Kingdom"
4043,antrim borough united kingdom,",Antrim Borough,Northern Ireland,United Kingdom"
4044,argyll and bute united kingdom,",Argyll and Bute,Scotland,United Kingdom"
4045,armagh district united kingdom,",Armagh District,Northern Ireland,United Kingdom"
4046,manchester united kingdom,",Manchester,England,United Kingdom"
4047,city and county of swansea united kingdom,",City and County of Swansea,Wales,United Kingdom"
4048,city and borough of birmingham united kingdom,",City and Borough of Birmingham,England,United Kingdom"
4049,orkney islands united kingdom,",Orkney Islands,Scotland,United Kingdom"
4050,stirling united kingdom,",Stirling,Scotland,United Kingdom"
4051,strabane district united kingdom,",Strabane District,Northern Ireland,United Kingdom"
4052,dudley united kingdom,",Dudley,England,United Kingdom"
4053,eilean siar united kingdom,",Eilean Siar,Scotland,United Kingdom"
4054,stoke-on-trent united kingdom,",Stoke-on-Trent,England,United Kingdom"
4055,medway united kingdom,",Medway,England,United Kingdom"
4056,sheffield united kingdom,",Sheffield,England,United Kingdom"
4057,borough of stockport united kingdom,",Borough of Stockport,England,United Kingdom"
4058,east ayrshire united kingdom,",East Ayrshire,Scotland,United Kingdom"
4059,perth and kinross united kingdom,",Perth and Kinross,Scotland,United Kingdom"
4060,borough of tameside united kingdom,",Borough of Tameside,England,United Kingdom"
4061,portsmouth united kingdom,",Portsmouth,England,United Kingdom"
4062,southend-on-sea united kingdom,",Southend-on-Sea,England,United Kingdom"
4063,southampton united kingdom,",Southampton,England,United Kingdom"
4064,solihull united kingdom,",Solihull,England,United Kingdom"
4065,slough united kingdom,",Slough,England,United Kingdom"
4066,falkirk united kingdom,",Falkirk,Scotland,United Kingdom"
4067,kirklees united kingdom,",Kirklees,England,United Kingdom"
4068,borough of oldham united kingdom,",Borough of Oldham,England,United Kingdom"
4069,shetland islands united kingdom,",Shetland Islands,Scotland,United Kingdom"
4070,st. helens united kingdom,",St. Helens,England,United Kingdom"
4071,brighton and hove united kingdom,",Brighton and Hove,England,United Kingdom"
4072,moray united kingdom,",Moray,Scotland,United Kingdom"
4073,west dunbartonshire united kingdom,",West Dunbartonshire,Scotland,United Kingdom"
4074,renfrewshire united kingdom,",Renfrewshire,Scotland,United Kingdom"
4075,newport united kingdom,",Newport,Wales,United Kingdom"
4076,reading united kingdom,",Reading,England,United Kingdom"
4077,edinburgh united kingdom,",Edinburgh,Scotland,United Kingdom"
4078,cardiff united kingdom,",Cardiff,Wales,United Kingdom"
4079,bridgend county borough united kingdom,",Bridgend county borough,Wales,United Kingdom"
4080,knowsley united kingdom,",Knowsley,England,United Kingdom"
4081,coleraine district united kingdom,",Coleraine District,Northern Ireland,United Kingdom"
4082,poole united kingdom,",Poole,England,United Kingdom"
4083,torfaen county borough united kingdom,",Torfaen County Borough,Wales,United Kingdom"
4084,plymouth united kingdom,",Plymouth,England,United Kingdom"
4085,midlothian united kingdom,",Midlothian,Scotland,United Kingdom"
4086,omagh district united kingdom,",Omagh District,Northern Ireland,United Kingdom"
4087,middlesbrough united kingdom,",Middlesbrough,England,United Kingdom"
4088,nottingham united kingdom,",Nottingham,England,United Kingdom"
4089,ards district united kingdom,",Ards District,Northern Ireland,United Kingdom"
4090,newtownabbey district united kingdom,",Newtownabbey District,Northern Ireland,United Kingdom"
4091,east renfrewshire united kingdom,",East Renfrewshire,Scotland,United Kingdom"
4092,newry and mourne district united kingdom,",Newry and Mourne District,Northern Ireland,United Kingdom"
4093,county of ceredigion united kingdom,",County of Ceredigion,Wales,United Kingdom"
4094,newcastle upon tyne united kingdom,",Newcastle upon Tyne,England,United Kingdom"
4095,angus united kingdom,",Angus,Scotland,United Kingdom"
4096,conwy united kingdom,",Conwy,Wales,United Kingdom"
4097,east dunbartonshire united kingdom,",East Dunbartonshire,Scotland,United Kingdom"
4098,magherafelt district united kingdom,",Magherafelt District,Northern Ireland,United Kingdom"
4099,luton united kingdom,",Luton,England,United Kingdom"
4100,city of derry united kingdom,",City of Derry,Northern Ireland,United Kingdom"
4101,liverpool united kingdom,",Liverpool,England,United Kingdom"
4102,lisburn district united kingdom,",Lisburn District,Northern Ireland,United Kingdom"
4103,limavady district united kingdom,",Limavady District,Northern Ireland,United Kingdom"
4104,city of leicester united kingdom,",City of Leicester,England,United Kingdom"
4105,larne district united kingdom,",Larne District,Northern Ireland,United Kingdom"
4106,city of kingston upon hull united kingdom,",City of Kingston upon Hull,England,United Kingdom"
4107,coventry united kingdom,",Coventry,England,United Kingdom"
4108,isles of scilly united kingdom,",Isles of Scilly,England,United Kingdom"
4109,hartlepool united kingdom,",Hartlepool,England,United Kingdom"
4110,glasgow city united kingdom,",Glasgow City,Scotland,United Kingdom"
4111,fermanagh district united kingdom,",Fermanagh District,Northern Ireland,United Kingdom"
4112,aberdeen city united kingdom,",Aberdeen City,Scotland,United Kingdom"
4113,dungannon district united kingdom,",Dungannon District,Northern Ireland,United Kingdom"
4114,castlereagh district united kingdom,",Castlereagh District,Northern Ireland,United Kingdom"
4115,dundee city united kingdom,",Dundee City,Scotland,United Kingdom"
4116,derby united kingdom,",Derby,England,United Kingdom"
4117,blackburn with darwen united kingdom,",Blackburn with Darwen,England,United Kingdom"
4118,cookstown district united kingdom,",Cookstown District,Northern Ireland,United Kingdom"
4119,bristol united kingdom,",Bristol,England,United Kingdom"
4120,bournemouth united kingdom,",Bournemouth,England,United Kingdom"
4121,blackpool united kingdom,",Blackpool,England,United Kingdom"
4122,city of belfast united kingdom,",City of Belfast,Northern Ireland,United Kingdom"
4123,north down district united kingdom,",North Down District,Northern Ireland,United Kingdom"
4124,banbridge district united kingdom,",Banbridge District,Northern Ireland,United Kingdom"
4125,ballymoney district united kingdom,",Ballymoney District,Northern Ireland,United Kingdom"
4126,ballymena district united kingdom,",Ballymena District,Northern Ireland,United Kingdom"
4127,moyle district united kingdom,",Moyle District,Northern Ireland,United Kingdom"
4128,craigavon district united kingdom,",Craigavon District,Northern Ireland,United Kingdom"
4385,  india,", ,Kashmir,India"
4386,punch india,",Punch,Kashmir,India"
4387,ramanathapuram india,",Ramanathapuram,Tamil Nadu,India"
4388,zunheboto india,",Zunheboto,Nagaland,India"
