,name,mapped_data
1781,Opstina Rozaje,",,Opstina Rozaje,Montenegro"
1782,Opstina Zabljak,",,Opstina Zabljak,Montenegro"
1783,Ulcinj,",,Ulcinj,Montenegro"
1784,Tivat,",,Tivat,Montenegro"
1785,Bar,",,Bar,Montenegro"
1786,Opstina Savnik,",,Opstina Savnik,Montenegro"
1787,Kotor,",,Kotor,Montenegro"
1788,Podgorica,",,Podgorica,Montenegro"
1789,Opstina Pluzine,",,Opstina Pluzine,Montenegro"
1790,Pljevlja,",,Pljevlja,Montenegro"
1791,Opstina Plav,",,Opstina Plav,Montenegro"
1792,Opstina Niksic,",,Opstina Niksic,Montenegro"
1793,Mojkovac,",,Mojkovac,Montenegro"
1794,Opstina Kolasin,",,Opstina Kolasin,Montenegro"
1795,Berane,",,Berane,Montenegro"
1796,Herceg Novi,",,Herceg Novi,Montenegro"
1797,Danilovgrad,",,Danilovgrad,Montenegro"
1798,Cetinje,",,Cetinje,Montenegro"
1799,Budva,",,Budva,Montenegro"
1800,Bijelo Polje,",,Bijelo Polje,Montenegro"
1801,Andrijevica,",,Andrijevica,Montenegro"
1802,Atsinanana,",,Atsinanana,Madagascar"
1803,Atsimo-Atsinanana,",,Atsimo-Atsinanana,Madagascar"
1804,Vatovavy Fitovinany,",,Vatovavy Fitovinany,Madagascar"
1805,Analanjirofo,",,Analanjirofo,Madagascar"
1806,Bongolava,",,Bongolava,Madagascar"
1807,Androy,",,Androy,Madagascar"
1808,Betsiboka,",,Betsiboka,Madagascar"
1809,Atsimo-Andrefana,",,Atsimo-Andrefana,Madagascar"
1810,Anosy,",,Anosy,Madagascar"
1811,Itasy,",,Itasy,Madagascar"
1812,Vakinankaratra,",,Vakinankaratra,Madagascar"
1813,Boeny,",,Boeny,Madagascar"
1814,Sava,",,Sava,Madagascar"
1815,Analamanga,",,Analamanga,Madagascar"
1816,Diana,",,Diana,Madagascar"
1817,Ihorombe,",,Ihorombe,Madagascar"
1818,Menabe,",,Menabe,Madagascar"
1819,Alaotra Mangoro,",,Alaotra Mangoro,Madagascar"
1820,Melaky,",,Melaky,Madagascar"
1821,Upper Matsiatra,",,Upper Matsiatra,Madagascar"
1822,Amoron'i Mania,",,Amoron'i Mania,Madagascar"
1823,Sofia,",,Sofia,Madagascar"
1824,Likiep Atoll,",,Likiep Atoll,Marshall Islands"
1825,Jaluit Atoll,",,Jaluit Atoll,Marshall Islands"
1826,Ailuk Atoll,",,Ailuk Atoll,Marshall Islands"
1827,Majuro Atoll,",,Majuro Atoll,Marshall Islands"
1828,Maloelap Atoll,",,Maloelap Atoll,Marshall Islands"
1829,Kwajalein Atoll,",,Kwajalein Atoll,Marshall Islands"
1830,Enewetak Atoll,",,Enewetak Atoll,Marshall Islands"
1831,Ebon Atoll,",,Ebon Atoll,Marshall Islands"
1832,Aur Atoll,",,Aur Atoll,Marshall Islands"
1833,Arno Atoll,",,Arno Atoll,Marshall Islands"
1834,Ailinglaplap Atoll,",,Ailinglaplap Atoll,Marshall Islands"
1835,Mili Atoll,",,Mili Atoll,Marshall Islands"
1836,Lae Atoll,",,Lae Atoll,Marshall Islands"
1837,Utrik Atoll,",,Utrik Atoll,Marshall Islands"
1838,Ujae Atoll,",,Ujae Atoll,Marshall Islands"
1839,Rongelap Atoll,",,Rongelap Atoll,Marshall Islands"
1840,Namu Atoll,",,Namu Atoll,Marshall Islands"
1841,Namdrik Atoll,",,Namdrik Atoll,Marshall Islands"
1842,Mejit Island,",,Mejit Island,Marshall Islands"
1843,Lib Island,",,Lib Island,Marshall Islands"
1844,Kili Island,",,Kili Island,Marshall Islands"
1845,Jabat Island,",,Jabat Island,Marshall Islands"
1846,Wotje Atoll,",,Wotje Atoll,Marshall Islands"
1847,Wotho Atoll,",,Wotho Atoll,Marshall Islands"
1848,Zrnovci,",,Zrnovci,Macedonia, The former Yugoslav Rep. of"
1849,Probistip,",,Probistip,Macedonia, The former Yugoslav Rep. of"
1850,Dolneni,",,Dolneni,Macedonia, The former Yugoslav Rep. of"
1851,Zelino,",,Zelino,Macedonia, The former Yugoslav Rep. of"
1852,Zelenikovo,",,Zelenikovo,Macedonia, The former Yugoslav Rep. of"
1853,Kicevo,",,Kicevo,Macedonia, The former Yugoslav Rep. of"
1854,Gostivar,",,Gostivar,Macedonia, The former Yugoslav Rep. of"
1855,Vrapciste,",,Vrapciste,Macedonia, The former Yugoslav Rep. of"
1856,Vranestica,",,Vranestica,Macedonia, The former Yugoslav Rep. of"
1857,Vinica,",,Vinica,Macedonia, The former Yugoslav Rep. of"
1858,Vevcani,",,Vevcani,Macedonia, The former Yugoslav Rep. of"
1859,Strumica,",,Strumica,Macedonia, The former Yugoslav Rep. of"
1860,Kavadarci,",,Kavadarci,Macedonia, The former Yugoslav Rep. of"
1861,Vasilevo,",,Vasilevo,Macedonia, The former Yugoslav Rep. of"
1862,Prilep,",,Prilep,Macedonia, The former Yugoslav Rep. of"
1863,Valandovo,",,Valandovo,Macedonia, The former Yugoslav Rep. of"
1864,Opstina Lipkovo,",,Opstina Lipkovo,Macedonia, The former Yugoslav Rep. of"
1865,Kisela Voda,",,Kisela Voda,Macedonia, The former Yugoslav Rep. of"
1866,Veles,",,Veles,Macedonia, The former Yugoslav Rep. of"
1867,Tetovo,",,Tetovo,Macedonia, The former Yugoslav Rep. of"
1868,Tearce,",,Tearce,Macedonia, The former Yugoslav Rep. of"
1869,Sveti Nikole,",,Sveti Nikole,Macedonia, The former Yugoslav Rep. of"
1870,Novo Selo,",,Novo Selo,Macedonia, The former Yugoslav Rep. of"
1871,Studenicani,",,Studenicani,Macedonia, The former Yugoslav Rep. of"
1872,Struga,",,Struga,Macedonia, The former Yugoslav Rep. of"
1873,Bogdanci,",,Bogdanci,Macedonia, The former Yugoslav Rep. of"
1874,Stip,",,Stip,Macedonia, The former Yugoslav Rep. of"
1875,Staro Nagoricane,",,Staro Nagoricane,Macedonia, The former Yugoslav Rep. of"
1876,Dojran,",,Dojran,Macedonia, The former Yugoslav Rep. of"
1877,Mogila,",,Mogila,Macedonia, The former Yugoslav Rep. of"
1878,Petrovec,",,Petrovec,Macedonia, The former Yugoslav Rep. of"
1879,Demir Hisar,",,Demir Hisar,Macedonia, The former Yugoslav Rep. of"
1880,Sopiste,",,Sopiste,Macedonia, The former Yugoslav Rep. of"
1881,Karpos,",,Karpos,Macedonia, The former Yugoslav Rep. of"
1882,Bosilovo,",,Bosilovo,Macedonia, The former Yugoslav Rep. of"
1883,Saraj,",,Saraj,Macedonia, The former Yugoslav Rep. of"
1884,Makedonski Brod,",,Makedonski Brod,Macedonia, The former Yugoslav Rep. of"
1885,Berovo,",,Berovo,Macedonia, The former Yugoslav Rep. of"
1886,Opstina Rostusa,",,Opstina Rostusa,Macedonia, The former Yugoslav Rep. of"
1887,Rosoman,",,Rosoman,Macedonia, The former Yugoslav Rep. of"
1888,Kumanovo,",,Kumanovo,Macedonia, The former Yugoslav Rep. of"
1889,Resen,",,Resen,Macedonia, The former Yugoslav Rep. of"
1890,Opstina Rankovce,",,Opstina Rankovce,Macedonia, The former Yugoslav Rep. of"
1891,Radovis,",,Radovis,Macedonia, The former Yugoslav Rep. of"
1892,Plasnica,",,Plasnica,Macedonia, The former Yugoslav Rep. of"
1893,Pehcevo,",,Pehcevo,Macedonia, The former Yugoslav Rep. of"
1894,Kocani,",,Kocani,Macedonia, The former Yugoslav Rep. of"
1895,Ohrid,",,Ohrid,Macedonia, The former Yugoslav Rep. of"
1896,Krivogastani,",,Krivogastani,Macedonia, The former Yugoslav Rep. of"
1897,Novaci,",,Novaci,Macedonia, The former Yugoslav Rep. of"
1898,Jegunovce,",,Jegunovce,Macedonia, The former Yugoslav Rep. of"
1899,Negotino,",,Negotino,Macedonia, The former Yugoslav Rep. of"
1900,Gevgelija,",,Gevgelija,Macedonia, The former Yugoslav Rep. of"
1901,Brvenica,",,Brvenica,Macedonia, The former Yugoslav Rep. of"
1902,Debarca,",,Debarca,Macedonia, The former Yugoslav Rep. of"
1903,Ilinden,",,Ilinden,Macedonia, The former Yugoslav Rep. of"
1904,Bitola,",,Bitola,Macedonia, The former Yugoslav Rep. of"
1905,Krusevo,",,Krusevo,Macedonia, The former Yugoslav Rep. of"
1906,Kriva Palanka,",,Kriva Palanka,Macedonia, The former Yugoslav Rep. of"
1907,Kratovo,",,Kratovo,Macedonia, The former Yugoslav Rep. of"
1908,Konce,",,Konce,Macedonia, The former Yugoslav Rep. of"
1909,Karbinci,",,Karbinci,Macedonia, The former Yugoslav Rep. of"
1910,Bogovinje,",,Bogovinje,Macedonia, The former Yugoslav Rep. of"
1911,Makedonska Kamenica,",,Makedonska Kamenica,Macedonia, The former Yugoslav Rep. of"
1912,Gradsko,",,Gradsko,Macedonia, The former Yugoslav Rep. of"
1913,Lozovo,",,Lozovo,Macedonia, The former Yugoslav Rep. of"
1914,Drugovo,",,Drugovo,Macedonia, The former Yugoslav Rep. of"
1915,Demir Kapija,",,Demir Kapija,Macedonia, The former Yugoslav Rep. of"
1916,Delcevo,",,Delcevo,Macedonia, The former Yugoslav Rep. of"
1917,Debar,",,Debar,Macedonia, The former Yugoslav Rep. of"
1918,Cucer-Sandevo,",,Cucer-Sandevo,Macedonia, The former Yugoslav Rep. of"
1919,Cesinovo-Oblesevo,",,Cesinovo-Oblesevo,Macedonia, The former Yugoslav Rep. of"
1920,Caska,",,Caska,Macedonia, The former Yugoslav Rep. of"
1921,Aracinovo,",,Aracinovo,Macedonia, The former Yugoslav Rep. of"
1922,Suto Orizari,",,Suto Orizari,Macedonia, The former Yugoslav Rep. of"
1923,Butel,",,Butel,Macedonia, The former Yugoslav Rep. of"
1924,Cair,",,Cair,Macedonia, The former Yugoslav Rep. of"
1925,Centar Zupa,",,Centar Zupa,Macedonia, The former Yugoslav Rep. of"
1926,Mopti,",,Mopti,Mali"
1927,Sikasso,",,Sikasso,Mali"
1928,Kayes,",,Kayes,Mali"
1929,Segou,",,Segou,Mali"
1930,Tombouctou,",,Tombouctou,Mali"
1931,Kidal,",,Kidal,Mali"
1932,Koulikoro,",,Koulikoro,Mali"
1933,Gao,",,Gao,Mali"
1934,Bamako,",,Bamako,Mali"
1935,Magway,",,Magway,Myanmar"
1936,Ayeyarwady,",,Ayeyarwady,Myanmar"
1937,Mandalay,",,Mandalay,Myanmar"
1938,Yangon,",,Yangon,Myanmar"
1939,Bago,",,Bago,Myanmar"
1940,Mon,",,Mon,Myanmar"
1941,Tanintharyi,",,Tanintharyi,Myanmar"
1942,Shan,",,Shan,Myanmar"
1943,Rakhine,",,Rakhine,Myanmar"
1944,Sagain,",,Sagain,Myanmar"
1945,Kayin,",,Kayin,Myanmar"
1946,Kachin,",,Kachin,Myanmar"
1947,Kayah,",,Kayah,Myanmar"
1948,Chin,",,Chin,Myanmar"
1949,Hovd,",,Hovd,Mongolia"
1950,Bayan-Olgiy,",,Bayan-Olgiy,Mongolia"
1951,Dzabkhan,",,Dzabkhan,Mongolia"
1952,Uvs,",,Uvs,Mongolia"
1953,Govi-Altay,",,Govi-Altay,Mongolia"
1954,Arhangay,",,Arhangay,Mongolia"
1955,Hovsgol,",,Hovsgol,Mongolia"
1956,Bayanhongor,",,Bayanhongor,Mongolia"
1957,OEmnoegovi,",,OEmnoegovi,Mongolia"
1958,Hentiy,",,Hentiy,Mongolia"
1959,East Gobi Aymag,",,East Gobi Aymag,Mongolia"
1960,Middle Govi,",,Middle Govi,Mongolia"
1961,Central Aimak,",,Central Aimak,Mongolia"
1962,Suhbaatar,",,Suhbaatar,Mongolia"
1963,Ulaanbaatar,",,Ulaanbaatar,Mongolia"
1964,Bulgan,",,Bulgan,Mongolia"
1965,OEvoerhangay,",,OEvoerhangay,Mongolia"
1966,East Aimak,",,East Aimak,Mongolia"
1967,Selenge,",,Selenge,Mongolia"
1968,Darhan Uul,",,Darhan Uul,Mongolia"
1969,Orhon,",,Orhon,Mongolia"
1970,Govi-Sumber,",,Govi-Sumber,Mongolia"
1971,Macau,",,Macau,Macau, China"
1972,Tinian,",,Tinian,Northern Mariana Islands"
1973,Saipan,",,Saipan,Northern Mariana Islands"
1974,Martinique,",,Martinique,Martinique"
1975,Tiris Zemmour,",,Tiris Zemmour,Mauritania"
1976,Trarza,",,Trarza,Mauritania"
1977,Tagant,",,Tagant,Mauritania"
1978,Guidimaka,",,Guidimaka,Mauritania"
1979,Nouakchott,",,Nouakchott,Mauritania"
1980,Dakhlet Nouadhibou,",,Dakhlet Nouadhibou,Mauritania"
1981,Hodh ech Chargui,",,Hodh ech Chargui,Mauritania"
1982,Assaba,",,Assaba,Mauritania"
1983,Gorgol,",,Gorgol,Mauritania"
1984,Hodh el Gharbi,",,Hodh el Gharbi,Mauritania"
1985,Brakna,",,Brakna,Mauritania"
1986,Inchiri,",,Inchiri,Mauritania"
1987,Saint Anthony,",,Saint Anthony,Montserrat"
1988,Marsaxlokk,",,Marsaxlokk,Malta"
1989,Iz-Zurrieq,",,Iz-Zurrieq,Malta"
1990,Iz-Zejtun,",,Iz-Zejtun,Malta"
1991,Iz-Zebbug,",,Iz-Zebbug,Malta"
1992,Haz-Zebbug,",,Haz-Zebbug,Malta"
1993,Haz-Zabbar,",,Haz-Zabbar,Malta"
1994,Ix-Xghajra,",,Ix-Xghajra,Malta"
1995,Ix-Xewkija,",,Ix-Xewkija,Malta"
1996,Ix-Xaghra,",,Ix-Xaghra,Malta"
1997,Il-Belt Valletta,",,Il-Belt Valletta,Malta"
1998,Ta' Xbiex,",,Ta' Xbiex,Malta"
1999,Tarxien,",,Tarxien,Malta"
2000,Tas-Sliema,",,Tas-Sliema,Malta"
2001,Is-Siggiewi,",,Is-Siggiewi,Malta"
2002,Saint Venera,",,Saint Venera,Malta"
2003,Saint Lucia,",,Saint Lucia,Malta"
2004,Saint Paul's Bay,",,Saint Paul's Bay,Malta"
2005,Sannat,",,Sannat,Malta"
2006,Saint Lawrence,",,Saint Lawrence,Malta"
2007,Saint Julian,",,Saint Julian,Malta"
2008,Safi,",,Safi,Malta"
2009,Paola,",,Paola,Malta"
2010,Ir-Rabat,",,Ir-Rabat,Malta"
2011,Il-Qrendi,",,Il-Qrendi,Malta"
2012,Qormi,",,Qormi,Malta"
2013,Il-Qala,",,Il-Qala,Malta"
2014,Tal-Pieta,",,Tal-Pieta,Malta"
2015,In-Naxxar,",,In-Naxxar,Malta"
2016,In-Nadur,",,In-Nadur,Malta"
2017,Il-Munxar,",,Il-Munxar,Malta"
2018,L-Imtarfa,",,L-Imtarfa,Malta"
2019,L-Imsida,",,L-Imsida,Malta"
2020,L-Imqabba,",,L-Imqabba,Malta"
2021,Il-Mosta,",,Il-Mosta,Malta"
2022,Ghajnsielem,",,Ghajnsielem,Malta"
2023,L-Imgarr,",,L-Imgarr,Malta"
2024,Il-Mellieha,",,Il-Mellieha,Malta"
2025,L-Imdina,",,L-Imdina,Malta"
2026,Marsaskala,",,Marsaskala,Malta"
2027,Il-Marsa,",,Il-Marsa,Malta"
2028,Luqa,",,Luqa,Malta"
2029,L-Isla,",,L-Isla,Malta"
2030,L-Iklin,",,L-Iklin,Malta"
2031,Lija,",,Lija,Malta"
2032,Kirkop,",,Kirkop,Malta"
2033,Ta' Kercem,",,Ta' Kercem,Malta"
2034,Il-Kalkara,",,Il-Kalkara,Malta"
2035,Is-Swieqi,",,Is-Swieqi,Malta"
2036,Il-Gzira,",,Il-Gzira,Malta"
2037,Il-Furjana,",,Il-Furjana,Malta"
2038,Il-Birgu,",,Il-Birgu,Malta"
2039,Il-Hamrun,",,Il-Hamrun,Malta"
2040,Il-Gudja,",,Il-Gudja,Malta"
2041,Hal Ghaxaq,",,Hal Ghaxaq,Malta"
2042,Hal Gharghur,",,Hal Gharghur,Malta"
2043,L-Gharb,",,L-Gharb,Malta"
2044,Il-Fgura,",,Il-Fgura,Malta"
2045,Dingli,",,Dingli,Malta"
2046,Bormla,",,Bormla,Malta"
2047,Birzebbuga,",,Birzebbuga,Malta"
2048,Birkirkara,",,Birkirkara,Malta"
2049,Balzan,",,Balzan,Malta"
2050,Attard,",,Attard,Malta"
2051,Il-Fontana,",,Il-Fontana,Malta"
2052,Pembroke,",,Pembroke,Malta"
2053,Moka,",,Moka,Mauritius"
2054,Plaines Wilhems,",,Plaines Wilhems,Mauritius"
2055,Pamplemousses,",,Pamplemousses,Mauritius"
2056,Riviere du Rempart,",,Riviere du Rempart,Mauritius"
2057,Black River,",,Black River,Mauritius"
2058,Savanne,",,Savanne,Mauritius"
2059,Flacq,",,Flacq,Mauritius"
2060,Grand Port,",,Grand Port,Mauritius"
2061,Port Louis,",,Port Louis,Mauritius"
2062,Rodrigues,",,Rodrigues,Mauritius"
2063,Cargados Carajos,",,Cargados Carajos,Mauritius"
2064,Seenu,",,Seenu,Maldives"
2065,Maale,",,Maale,Maldives"
2066,Baa Atholhu,",,Baa Atholhu,Maldives"
2067,Dhaalu Atholhu,",,Dhaalu Atholhu,Maldives"
2068,Gaafu Alifu Atholhu,",,Gaafu Alifu Atholhu,Maldives"
2069,Gaafu Dhaalu Atholhu,",,Gaafu Dhaalu Atholhu,Maldives"
2070,Gnyaviyani Atoll,",,Gnyaviyani Atoll,Maldives"
2071,Upper North,",,Upper North,Maldives"
2072,Haa Dhaalu Atholhu,",,Haa Dhaalu Atholhu,Maldives"
2073,Lhaviyani Atholhu,",,Lhaviyani Atholhu,Maldives"
2074,Meemu Atholhu,",,Meemu Atholhu,Maldives"
2075,Noonu Atoll,",,Noonu Atoll,Maldives"
2076,Raa Atoll,",,Raa Atoll,Maldives"
2077,Shaviyani Atholhu,",,Shaviyani Atholhu,Maldives"
2078,Thaa Atholhu,",,Thaa Atholhu,Maldives"
2079,Vaavu Atholhu,",,Vaavu Atholhu,Maldives"
2080,Laamu,",,Laamu,Maldives"
2081,Northern Region,",,Northern Region,Malawi"
2082,Southern Region,",,Southern Region,Malawi"
2083,Central Region,",,Central Region,Malawi"
2084,Tamaulipas,",,Tamaulipas,Mexico"
2085,San Luis Potosi,",,San Luis Potosi,Mexico"
2086,Mexico,",,Mexico,Mexico"
2087,Guerrero,",,Guerrero,Mexico"
2088,Puebla,",,Puebla,Mexico"
2089,Veracruz,",,Veracruz,Mexico"
2090,Chiapas,",,Chiapas,Mexico"
2091,Oaxaca,",,Oaxaca,Mexico"
2092,Hidalgo,",,Hidalgo,Mexico"
2093,Morelos,",,Morelos,Mexico"
2094,Yucatan,",,Yucatan,Mexico"
2095,Mexico City,",,Mexico City,Mexico"
2096,Tlaxcala,",,Tlaxcala,Mexico"
2097,Tabasco,",,Tabasco,Mexico"
2098,Quintana Roo,",,Quintana Roo,Mexico"
2099,Queretaro,",,Queretaro,Mexico"
2100,Campeche,",,Campeche,Mexico"
2101,Nuevo Leon,",,Nuevo Leon,Mexico"
2102,Sonora,",,Sonora,Mexico"
2103,Zacatecas,",,Zacatecas,Mexico"
2104,Chihuahua,",,Chihuahua,Mexico"
2105,Sinaloa,",,Sinaloa,Mexico"
2106,Jalisco,",,Jalisco,Mexico"
2107,Coahuila,",,Coahuila,Mexico"
2108,Durango,",,Durango,Mexico"
2109,Baja California,",,Baja California,Mexico"
2110,Michoacan,",,Michoacan,Mexico"
2111,Nayarit,",,Nayarit,Mexico"
2112,Guanajuato,",,Guanajuato,Mexico"
2113,Colima,",,Colima,Mexico"
2114,Baja California Sur,",,Baja California Sur,Mexico"
2115,Aguascalientes,",,Aguascalientes,Mexico"
2116,Kedah,",,Kedah,Malaysia"
2117,Pahang,",,Pahang,Malaysia"
2118,Johor,",,Johor,Malaysia"
2119,Selangor,",,Selangor,Malaysia"
2120,Terengganu,",,Terengganu,Malaysia"
2121,Sabah,",,Sabah,Malaysia"
2122,Labuan,",,Labuan,Malaysia"
2123,Perak,",,Perak,Malaysia"
2124,Kelantan,",,Kelantan,Malaysia"
2125,Negeri Sembilan,",,Negeri Sembilan,Malaysia"
2126,Melaka,",,Melaka,Malaysia"
2127,Penang,",,Penang,Malaysia"
2128,Kuala Lumpur,",,Kuala Lumpur,Malaysia"
2129,Sarawak,",,Sarawak,Malaysia"
2130,Perlis,",,Perlis,Malaysia"
2131,Putrajaya,",,Putrajaya,Malaysia"
2132,Gaza,",,Gaza,Mozambique"
2133,Sofala,",,Sofala,Mozambique"
2134,Tete,",,Tete,Mozambique"
2135,Maputo,",,Maputo,Mozambique"
2136,Zambezia,",,Zambezia,Mozambique"
2137,Cabo Delgado,",,Cabo Delgado,Mozambique"
2138,Nampula,",,Nampula,Mozambique"
2139,Inhambane,",,Inhambane,Mozambique"
2140,Maputo City,",,Maputo City,Mozambique"
2141,Niassa,",,Niassa,Mozambique"
2142,Manica,",,Manica,Mozambique"
2143,Loyalty Islands,",,Loyalty Islands,New Caledonia"
2144,Dosso,",,Dosso,Niger"
2145,Tahoua,",,Tahoua,Niger"
2146,Zinder,",,Zinder,Niger"
2147,Tillaberi,",,Tillaberi,Niger"
2148,Maradi,",,Maradi,Niger"
2149,Niamey,",,Niamey,Niger"
2150,Diffa,",,Diffa,Niger"
2151,Agadez,",,Agadez,Niger"
2152,Kebbi,",,Kebbi,Nigeria"
2153,Zamfara,",,Zamfara,Nigeria"
2154,Niger,",,Niger,Nigeria"
2155,Kaduna,",,Kaduna,Nigeria"
2156,Katsina,",,Katsina,Nigeria"
2157,Bauchi,",,Bauchi,Nigeria"
2158,Kano,",,Kano,Nigeria"
2159,Benue,",,Benue,Nigeria"
2160,Adamawa,",,Adamawa,Nigeria"
2161,Bayelsa,",,Bayelsa,Nigeria"
2162,Kwara,",,Kwara,Nigeria"
2163,Borno,",,Borno,Nigeria"
2164,Sokoto,",,Sokoto,Nigeria"
2165,Taraba,",,Taraba,Nigeria"
2166,Delta,",,Delta,Nigeria"
2167,Nassarawa,",,Nassarawa,Nigeria"
2168,Akwa Ibom,",,Akwa Ibom,Nigeria"
2169,Edo,",,Edo,Nigeria"
2170,Anambra,",,Anambra,Nigeria"
2171,Abia,",,Abia,Nigeria"
2172,Cross River,",,Cross River,Nigeria"
2173,Enugu,",,Enugu,Nigeria"
2174,Oyo,",,Oyo,Nigeria"
2175,Jigawa,",,Jigawa,Nigeria"
2176,Lagos,",,Lagos,Nigeria"
2177,Ogun,",,Ogun,Nigeria"
2178,Yobe,",,Yobe,Nigeria"
2179,Rivers,",,Rivers,Nigeria"
2180,Gombe,",,Gombe,Nigeria"
2181,Ekiti,",,Ekiti,Nigeria"
2182,Osun,",,Osun,Nigeria"
2183,Ondo,",,Ondo,Nigeria"
2184,Imo,",,Imo,Nigeria"
2185,Kogi,",,Kogi,Nigeria"
2186,Abuja Federal Capital Territory,",,Abuja Federal Capital Territory,Nigeria"
2187,Ebonyi,",,Ebonyi,Nigeria"
2188,Madriz,",,Madriz,Nicaragua"
2189,Nueva Segovia,",,Nueva Segovia,Nicaragua"
2190,Atlantico Norte (RAAN),",,Atlantico Norte (RAAN),Nicaragua"
2191,Chontales,",,Chontales,Nicaragua"
2192,Managua,",,Managua,Nicaragua"
2193,Rivas,",,Rivas,Nicaragua"
2194,Masaya,",,Masaya,Nicaragua"
2195,Boaco,",,Boaco,Nicaragua"
2196,Matagalpa,",,Matagalpa,Nicaragua"
2197,Leon,",,Leon,Nicaragua"
2198,Chinandega,",,Chinandega,Nicaragua"
2199,Carazo,",,Carazo,Nicaragua"
2200,Jinotega,",,Jinotega,Nicaragua"
2201,Rio San Juan,",,Rio San Juan,Nicaragua"
2202,Esteli,",,Esteli,Nicaragua"
2203,Atlantico Sur,",,Atlantico Sur,Nicaragua"
2204,Granada,",,Granada,Nicaragua"
2205,Overijssel,",,Overijssel,Netherlands"
2206,South Holland,",,South Holland,Netherlands"
2207,Gelderland,",,Gelderland,Netherlands"
2208,Friesland,",,Friesland,Netherlands"
2209,North Brabant,",,North Brabant,Netherlands"
2210,Drenthe,",,Drenthe,Netherlands"
2211,Groningen,",,Groningen,Netherlands"
2212,Utrecht,",,Utrecht,Netherlands"
2213,Flevoland,",,Flevoland,Netherlands"
2214,North Holland,",,North Holland,Netherlands"
2215,Zeeland,",,Zeeland,Netherlands"
2216,Limburg,",,Limburg,Netherlands"
2217,Finnmark Fylke,",,Finnmark Fylke,Norway"
2218,Troms,",,Troms,Norway"
2219,Vest-Agder,",,Vest-Agder,Norway"
2220,Hordaland,",,Hordaland,Norway"
2221,More og Romsdal,",,More og Romsdal,Norway"
2222,Oppland,",,Oppland,Norway"
2223,Sogn og Fjordane,",,Sogn og Fjordane,Norway"
2224,Rogaland,",,Rogaland,Norway"
2225,Buskerud,",,Buskerud,Norway"
2226,Nordland,",,Nordland,Norway"
2227,Akershus,",,Akershus,Norway"
2228,Nord-Trondelag,",,Nord-Trondelag,Norway"
2229,Aust-Agder,",,Aust-Agder,Norway"
2230,Hedmark,",,Hedmark,Norway"
2231,Telemark,",,Telemark,Norway"
2232,Sor-Trondelag,",,Sor-Trondelag,Norway"
2233,Vestfold,",,Vestfold,Norway"
2234,Ostfold,",,Ostfold,Norway"
2235,Oslo,",,Oslo,Norway"
2236,Western Region,",,Western Region,Nepal"
2237,Mid Western,",,Mid Western,Nepal"
2238,Far Western,",,Far Western,Nepal"
2239,Eastern Region,",,Eastern Region,Nepal"
2240,Uaboe,",,Uaboe,Nauru"
2241,Baiti,",,Baiti,Nauru"
2242,Ijuw,",,Ijuw,Nauru"
2243,Anibare,",,Anibare,Nauru"
2244,Anabar,",,Anabar,Nauru"
2245,Yaren,",,Yaren,Nauru"
2246,Aiwo,",,Aiwo,Nauru"
2247,Canterbury,",,Canterbury,New Zealand"
2248,Waikato,",,Waikato,New Zealand"
2249,Auckland,",,Auckland,New Zealand"
2250,Wellington,",,Wellington,New Zealand"
2251,Manawatu-Wanganui,",,Manawatu-Wanganui,New Zealand"
2252,Tasman,",,Tasman,New Zealand"
2253,Northland,",,Northland,New Zealand"
2254,Bay of Plenty,",,Bay of Plenty,New Zealand"
2255,Southland,",,Southland,New Zealand"
2256,Otago,",,Otago,New Zealand"
2257,Taranaki,",,Taranaki,New Zealand"
2258,Nelson,",,Nelson,New Zealand"
2259,Hawke's Bay,",,Hawke's Bay,New Zealand"
2260,Gisborne,",,Gisborne,New Zealand"
2261,West Coast,",,West Coast,New Zealand"
2262,Chatham Islands,",,Chatham Islands,New Zealand"
2263,Marlborough,",,Marlborough,New Zealand"
2264,Ash Sharqiyah,",,Ash Sharqiyah,Oman"
2265,Al Batinah,",,Al Batinah,Oman"
2266,Muhafazat ad Dakhiliyah,",,Muhafazat ad Dakhiliyah,Oman"
2267,Zufar,",,Zufar,Oman"
2268,Muhafazat Masqat,",,Muhafazat Masqat,Oman"
2269,Musandam,",,Musandam,Oman"
2270,Az Zahirah,",,Az Zahirah,Oman"
2271,Al Wusta,",,Al Wusta,Oman"
2272,Al Buraimi,",,Al Buraimi,Oman"
2273,Darien,",,Darien,Panama"
2274,Embera,",,Embera,Panama"
2275,Chiriqui,",,Chiriqui,Panama"
2276,Cocle,",,Cocle,Panama"
2277,Panama,",,Panama,Panama"
2278,Guna Yala,",,Guna Yala,Panama"
2279,Los Santos,",,Los Santos,Panama"
2280,Ngoebe-Bugle,",,Ngoebe-Bugle,Panama"
2281,Veraguas,",,Veraguas,Panama"
2282,Herrera,",,Herrera,Panama"
2283,Bocas del Toro,",,Bocas del Toro,Panama"
2284,Tumbes,",,Tumbes,Peru"
2285,Loreto,",,Loreto,Peru"
2286,San Martin,",,San Martin,Peru"
2287,Ancash,",,Ancash,Peru"
2288,Huanuco,",,Huanuco,Peru"
2289,Piura,",,Piura,Peru"
2290,La Libertad,",,La Libertad,Peru"
2291,Cajamarca,",,Cajamarca,Peru"
2292,Lambayeque,",,Lambayeque,Peru"
2293,Ucayali,",,Ucayali,Peru"
